x,y,TOTAL_SNOW,LOCAL_DAY,STATION_NAME,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DATE,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,ID,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND,LOCAL_YEAR,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.3,0,0,19.4,0,1946-04-24 00:00:00,,,,13.9,7025250.1946.4.24,,,1946,,4.1,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,4.4,0,0,20,0,1946-04-25 00:00:00,,,,12.2,7025250.1946.4.25,,,1946,,5.8,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5,11.2,0,10,11.2,1946-04-26 00:00:00,,T,,7.5,7025250.1946.4.26,,,1946,,10.5,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,3.6,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,0,3.6,0,1.7,0,1946-04-27 00:00:00,,,,0.9,7025250.1946.4.27,,,1946,,17.1,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-1.7,0,0,10.6,0,1946-04-28 00:00:00,,,,4.5,7025250.1946.4.28,,,1946,,13.5,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,4.4,0,0,14.4,0,1946-04-29 00:00:00,,,,9.4,7025250.1946.4.29,,,1946,,8.6,T,7025250,,QC,,,,T,4,,,
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.9,0.8,0,15,0.8,1946-04-30 00:00:00,,,,9.5,7025250.1946.4.30,,,1946,,8.5,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.3,0,0,14.4,0,1946-05-01 00:00:00,,,,8.9,7025250.1946.5.1,,,1946,,9.1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.9,0,0,11.1,0,1946-05-02 00:00:00,,,,7.5,7025250.1946.5.2,,,1946,,10.5,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-2.8,0,0,10,0,1946-05-03 00:00:00,,,,3.6,7025250.1946.5.3,,,1946,,14.4,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,0.6,13.2,0,15.6,13.2,1946-05-04 00:00:00,,,,8.1,7025250.1946.5.4,,,1946,,9.9,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5,1.8,0,10,1.8,1946-05-05 00:00:00,,,,7.5,7025250.1946.5.5,,,1946,,10.5,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.9,1,0,12.8,1,1946-05-06 00:00:00,,,,8.4,7025250.1946.5.6,,,1946,,9.6,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5,0,0,14.4,0,1946-05-07 00:00:00,,,,9.7,7025250.1946.5.7,,,1946,,8.3,T,7025250,,QC,,,,T,5,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5.6,1,0,11.7,1,1946-05-08 00:00:00,,,,8.7,7025250.1946.5.8,,,1946,,9.3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.9,5.1,0,9.4,5.1,1946-05-09 00:00:00,,,,6.7,7025250.1946.5.9,,,1946,,11.3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5,0,0,16.1,0,1946-05-10 00:00:00,,,,10.6,7025250.1946.5.10,,,1946,,7.4,T,7025250,,QC,,,,T,5,,,
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,4.4,7.9,0,13.3,7.9,1946-05-11 00:00:00,,,,8.9,7025250.1946.5.11,,,1946,,9.1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7.8,0,0,16.1,0,1946-05-12 00:00:00,,,,12,7025250.1946.5.12,,,1946,,6,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.1,0,0,16.1,0,1946-05-13 00:00:00,,,,11.1,7025250.1946.5.13,,,1946,,6.9,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5.6,0,0,23.3,0,1946-05-14 00:00:00,,,,14.5,7025250.1946.5.14,,,1946,,3.5,T,7025250,,QC,,,,T,5,,,
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.8,0,0,19.4,0,1946-05-15 00:00:00,,,,16.1,7025250.1946.5.15,,,1946,,1.9,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.9,22.1,0,18.9,22.1,1946-05-16 00:00:00,,,,13.9,7025250.1946.5.16,,,1946,,4.1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.1,0,0,17.2,0,1946-05-17 00:00:00,,,,11.7,7025250.1946.5.17,,,1946,,6.3,T,7025250,,QC,,,,T,5,,,
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.7,12.4,0,12.8,12.4,1946-05-18 00:00:00,,,,9.8,7025250.1946.5.18,,,1946,,8.2,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,10,1,0,16.1,1,1946-05-19 00:00:00,,,,13.1,7025250.1946.5.19,,,1946,,4.9,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.7,6.6,0,17.2,6.6,1946-05-20 00:00:00,,,,12,7025250.1946.5.20,,,1946,,6,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.9,1.8,0,17.2,1.8,1946-05-21 00:00:00,,,,15.6,7025250.1946.5.21,,,1946,,2.4,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,10,0,0,20.6,0,1946-05-22 00:00:00,,,,15.3,7025250.1946.5.22,,,1946,,2.7,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.1,0,0,24.4,0,1946-05-23 00:00:00,,,,17.8,7025250.1946.5.23,,,1946,,0.2,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.7,0,0.7,25.6,0,1946-05-24 00:00:00,,,,18.7,7025250.1946.5.24,,,1946,,0,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,0.5,3.2,25.6,0.5,1946-05-25 00:00:00,,,,21.2,7025250.1946.5.25,,,1946,,0,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.3,0,0,20,0,1946-05-26 00:00:00,,,,16.7,7025250.1946.5.26,,,1946,,1.3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,10.6,0,0,19.4,0,1946-05-27 00:00:00,,,,15,7025250.1946.5.27,,,1946,,3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.3,0,0,17.2,0,1946-05-28 00:00:00,,,,12.8,7025250.1946.5.28,,,1946,,5.2,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.1,0,0,22.2,0,1946-05-29 00:00:00,,,,14.2,7025250.1946.5.29,,,1946,,3.8,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.4,0.3,0.6,22.8,0.3,1946-05-30 00:00:00,,,,18.6,7025250.1946.5.30,,,1946,,0,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,31,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,2.2,6.1,0,6.1,6.1,1946-05-31 00:00:00,,,,4.2,7025250.1946.5.31,,,1946,,13.8,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,4.4,0,0,14.4,0,1946-06-01 00:00:00,,,,9.4,7025250.1946.6.1,,,1946,,8.6,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.1,0,0,18.9,0,1946-06-02 00:00:00,,,,12.5,7025250.1946.6.2,,,1946,,5.5,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.4,0.3,0,21.1,0.3,1946-06-03 00:00:00,,,,15.3,7025250.1946.6.3,,,1946,,2.7,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.1,1.5,0,20.6,1.5,1946-06-04 00:00:00,,,,15.9,7025250.1946.6.4,,,1946,,2.1,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.4,2.5,0,18.9,2.5,1946-06-05 00:00:00,,,,14.2,7025250.1946.6.5,,,1946,,3.8,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.9,0.5,0,21.1,0.5,1946-06-06 00:00:00,,,,15,7025250.1946.6.6,,,1946,,3,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.8,2.8,0,21.1,2.8,1946-06-07 00:00:00,,,,17,7025250.1946.6.7,,,1946,,1,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.9,1.5,1.5,25,1.5,1946-06-08 00:00:00,,,,19.5,7025250.1946.6.8,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.3,0,0,17.8,0,1946-06-09 00:00:00,,,,15.6,7025250.1946.6.9,,,1946,,2.4,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.4,0,0,21.7,0,1946-06-10 00:00:00,,,,15.6,7025250.1946.6.10,,,1946,,2.4,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15,19.8,0.1,21.1,19.8,1946-06-11 00:00:00,,,,18.1,7025250.1946.6.11,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.2,2,0.1,23.9,2,1946-06-12 00:00:00,,,,18.1,7025250.1946.6.12,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.3,3,0,18.9,3,1946-06-13 00:00:00,,,,13.6,7025250.1946.6.13,,,1946,,4.4,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5.6,0,0,17.2,0,1946-06-14 00:00:00,,,,11.4,7025250.1946.6.14,,,1946,,6.6,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7.2,0,0,22.2,0,1946-06-15 00:00:00,,,,14.7,7025250.1946.6.15,,,1946,,3.3,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.4,0,0,26.1,0,1946-06-16 00:00:00,,,,17.8,7025250.1946.6.16,,,1946,,0.2,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,18.9,6.1,5.1,27.2,6.1,1946-06-17 00:00:00,,,,23.1,7025250.1946.6.17,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.8,0,0,20,0,1946-06-18 00:00:00,,,,16.4,7025250.1946.6.18,,,1946,,1.6,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7.2,0,0,22.2,0,1946-06-19 00:00:00,,,,14.7,7025250.1946.6.19,,,1946,,3.3,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.8,6.6,0.4,23.9,6.6,1946-06-20 00:00:00,,,,18.4,7025250.1946.6.20,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15,0,0.4,21.7,0,1946-06-21 00:00:00,,,,18.4,7025250.1946.6.21,,,1946,,0,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15.6,0,0,20,0,1946-06-22 00:00:00,,,,17.8,7025250.1946.6.22,,,1946,,0.2,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.9,0,2.6,27.2,0,1946-06-23 00:00:00,,,,20.6,7025250.1946.6.23,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,18.9,0,6.2,29.4,0,1946-06-24 00:00:00,,,,24.2,7025250.1946.6.24,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.8,0,6.8,31.7,0,1946-06-25 00:00:00,,,,24.8,7025250.1946.6.25,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,20.6,0,8.4,32.2,0,1946-06-26 00:00:00,,,,26.4,7025250.1946.6.26,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,21.1,0,8.1,31.1,0,1946-06-27 00:00:00,,,,26.1,7025250.1946.6.27,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.4,0,7.6,31.7,0,1946-06-28 00:00:00,,,,25.6,7025250.1946.6.28,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,21.7,0,9.3,32.8,0,1946-06-29 00:00:00,,,,27.3,7025250.1946.6.29,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,20.6,0,8.7,32.8,0,1946-06-30 00:00:00,,,,26.7,7025250.1946.6.30,,,1946,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.4,15.5,7.6,31.7,15.5,1946-07-01 00:00:00,,,,25.6,7025250.1946.7.1,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,0,2.3,23.9,0,1946-07-02 00:00:00,,,,20.3,7025250.1946.7.2,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.9,0,1.2,24.4,0,1946-07-03 00:00:00,,,,19.2,7025250.1946.7.3,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15,0,3.7,28.3,0,1946-07-04 00:00:00,,,,21.7,7025250.1946.7.4,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.2,0,5.3,29.4,0,1946-07-05 00:00:00,,,,23.3,7025250.1946.7.5,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,18.3,0,5.9,29.4,0,1946-07-06 00:00:00,,,,23.9,7025250.1946.7.6,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.2,0,2.3,23.3,0,1946-07-07 00:00:00,,,,20.3,7025250.1946.7.7,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,10,13,0,20.6,13,1946-07-08 00:00:00,,,,15.3,7025250.1946.7.8,,,1946,,2.7,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.4,0,2.8,27.2,0,1946-07-09 00:00:00,,,,20.8,7025250.1946.7.9,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.9,0,1.2,24.4,0,1946-07-10 00:00:00,,,,19.2,7025250.1946.7.10,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.4,1.5,4.2,30,1.5,1946-07-11 00:00:00,,,,22.2,7025250.1946.7.11,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,21.7,0,7,28.3,0,1946-07-12 00:00:00,,,,25,7025250.1946.7.12,,,1946,,0,T,7025250,,QC,,,,T,7,,,
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15,0,2.3,25.6,0,1946-07-13 00:00:00,,,,20.3,7025250.1946.7.13,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15.6,2.5,1.8,23.9,2.5,1946-07-14 00:00:00,,,,19.8,7025250.1946.7.14,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.3,0,0,22.2,0,1946-07-15 00:00:00,,,,15.3,7025250.1946.7.15,,,1946,,2.7,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7.2,0,0,23.3,0,1946-07-16 00:00:00,,,,15.3,7025250.1946.7.16,,,1946,,2.7,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.8,0,2.3,27.8,0,1946-07-17 00:00:00,,,,20.3,7025250.1946.7.17,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.1,0,5.1,30,0,1946-07-18 00:00:00,,,,23.1,7025250.1946.7.18,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,20.6,1.5,9.3,33.9,1.5,1946-07-19 00:00:00,,,,27.3,7025250.1946.7.19,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.4,0,4.5,25.6,0,1946-07-20 00:00:00,,,,22.5,7025250.1946.7.20,,,1946,,0,T,7025250,,QC,,,,T,7,,,
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,0,2.6,24.4,0,1946-07-21 00:00:00,,,,20.6,7025250.1946.7.21,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,12.4,2.9,25,12.4,1946-07-22 00:00:00,,,,20.9,7025250.1946.7.22,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.4,9.1,3.1,22.8,9.1,1946-07-23 00:00:00,,,,21.1,7025250.1946.7.23,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.4,2,5.6,27.8,2,1946-07-24 00:00:00,,,,23.6,7025250.1946.7.24,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.1,0,1.7,23.3,0,1946-07-25 00:00:00,,,,19.7,7025250.1946.7.25,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.4,0,0,24.4,0,1946-07-26 00:00:00,,,,16.9,7025250.1946.7.26,,,1946,,1.1,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.2,0,0.9,25.6,0,1946-07-27 00:00:00,,,,18.9,7025250.1946.7.27,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,0,4.8,28.9,0,1946-07-28 00:00:00,,,,22.8,7025250.1946.7.28,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.4,0,7,30.6,0,1946-07-29 00:00:00,,,,25,7025250.1946.7.29,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,0,3.2,25.6,0,1946-07-30 00:00:00,,,,21.2,7025250.1946.7.30,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,31,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.8,0,1.5,26.1,0,1946-07-31 00:00:00,,,,19.5,7025250.1946.7.31,,,1946,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.4,0,2.8,27.2,0,1946-08-01 00:00:00,,,,20.8,7025250.1946.8.1,,,1946,,0,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15.6,21.3,0.9,22.2,21.3,1946-08-02 00:00:00,,,,18.9,7025250.1946.8.2,,,1946,,0,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15,0.8,0,18.9,0.8,1946-08-03 00:00:00,,,,17,7025250.1946.8.3,,,1946,,1,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,0,4,27.2,0,1946-08-04 00:00:00,,,,22,7025250.1946.8.4,,,1946,,0,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.2,2.5,4.5,27.8,2.5,1946-08-05 00:00:00,,,,22.5,7025250.1946.8.5,,,1946,,0,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.9,0,3.1,28.3,0,1946-08-06 00:00:00,,,,21.1,7025250.1946.8.6,,,1946,,0,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.9,0,3.4,28.9,0,1946-08-07 00:00:00,,,,21.4,7025250.1946.8.7,,,1946,,0,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.7,0,6.2,31.7,0,1946-08-08 00:00:00,,,,24.2,7025250.1946.8.8,,,1946,,0,,7025250,,QC,,,,,8,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,20.6,10.2,7.6,30.6,10.2,1946-08-09 00:00:00,,,,25.6,7025250.1946.8.9,,,1946,,0,,7025250,,QC,,,,,8,,,
